600320	http://purl.obolibrary.org/obo/DOID_9744	type 1 diabetes mellitus	{Diabetes mellitus, insulin-dependent, 5}	
600334	http://purl.obolibrary.org/obo/DOID_9884	muscular dystrophy	Tibial muscular dystrophy, tardive	
600512	http://purl.obolibrary.org/obo/DOID_3328	temporal lobe epilepsy	Epilepsy, familial temporal lobe, 1	
600669	http://purl.obolibrary.org/obo/DOID_1827	idiopathic generalized epilepsy	{Epilepsy, idiopathic generalized, susceptibility to}	
600775	http://purl.obolibrary.org/obo/DOID_2340	craniosynostosis;	Craniosynostosis 4	Case 4b: Found Exact With Disease Annotator (keywords taken out)
600795	http://purl.obolibrary.org/obo/DOID_1307	dementia	Dementia, familial, nonspecific	
600802	http://purl.obolibrary.org/obo/DOID_627	severe combined immunodeficiency	SCID, autosomal recessive, T-negative/B-positive type	
600807	http://purl.obolibrary.org/obo/DOID_2841	asthma	{Asthma, protection against}	Case 4b: Found Exact With Disease Annotator
600807	http://purl.obolibrary.org/obo/DOID_2841	asthma	{Asthma, susceptibility to}	Case 4b: Found Exact With Disease Annotator
600807	http://purl.obolibrary.org/obo/DOID_2841	asthma	{Asthma}	
600850	http://purl.obolibrary.org/obo/DOID_5419	schizophrenia	{Schizophrenia, susceptibility to, 4}	
600880	http://purl.obolibrary.org/obo/DOID_11512	hepatic vein thrombosis	{Budd-Chiari syndrome}	
600881	http://purl.obolibrary.org/obo/DOID_83	cataract	Cataract 10, multiple types	Case 4b: Found Exact With Disease Annotator
600881	http://purl.obolibrary.org/obo/DOID_83	cataract	Cataract, congenital zonular, with sutural opacities	
600901	http://purl.obolibrary.org/obo/DOID_13636	Fanconi's anemia	Fanconi anemia, complementation group E	
600919	http://purl.obolibrary.org/obo/HP_0011675	Arrhythmia	Cardiac arrhythmia, ankyrin-B-related	
600955	http://purl.obolibrary.org/obo/DOID_9970	obesity	Obesity with impaired prohormone processing	
600965	http://purl.obolibrary.org/obo/DOID_0050564	autosomal dominant nonsyndromic deafness	Deafness, autosomal dominant 6/14/38	
600969	http://purl.obolibrary.org/obo/DOID_12721	multiple epiphyseal dysplasia	Epiphyseal dysplasia, multiple, 3	
600995	http://purl.obolibrary.org/obo/DOID_1184	nephrotic syndrome	Nephrotic syndrome, type 2	
601001	http://purl.obolibrary.org/obo/DOID_4644	epidermolysis bullosa simplex	Epidermolysis bullosa simplex, recessive	
601042	http://purl.obolibrary.org/obo/DOID_543	dystonia	Dystonia 9	
601152	http://purl.obolibrary.org/obo/DOID_2477	motor peripheral neuropathy	Hereditary motor and sensory neuropathy VI	
601277	http://purl.obolibrary.org/obo/DOID_1699	Congenital ichthyosiform erythroderma	Ichthyosis, congenital, autosomal recessive 4A	
601283	http://purl.obolibrary.org/obo/DOID_9352	type 2 diabetes mellitus	{Diabetes mellitus, noninsulin-dependent 1}	
601286	http://purl.obolibrary.org/obo/DOID_83	cataract	Cataract, nonnuclear polymorphic congenital	
601331	http://purl.obolibrary.org/obo/HP_0000800	Cystic renal dysplasia	{Renal dysplasia, cystic, susceptibility to}	
601388	http://purl.obolibrary.org/obo/DOID_9744	type 1 diabetes mellitus	{Diabetes mellitus, insulin-dependent, susceptibility to}	
601399	http://purl.obolibrary.org/obo/DOID_2218	blood platelet disease	Platelet disorder, familial, with associated myeloid malignancy	
601410	http://purl.obolibrary.org/obo/DOID_11717	neonatal diabetes mellitus	{Diabetes mellitus, transient neonatal}	
601410	http://purl.obolibrary.org/obo/DOID_11717	neonatal diabetes mellitus	Diabetes mellitus, transient neonatal, 1	
601410	http://purl.obolibrary.org/obo/HP_0008255	Transient neonatal diabetes mellitus	{Diabetes mellitus, transient neonatal}	Case 6b: Found Exact With HP Annotator
601410	http://purl.obolibrary.org/obo/HP_0008255	Transient neonatal diabetes mellitus	Diabetes mellitus, transient neonatal, 1	Case 6b: Found Exact With HP Annotator (keywords taken out)
601419	http://purl.obolibrary.org/obo/DOID_423	myopathy	Myopathy, myofibrillar, desmin-related, cardioskeletal	
601419	http://purl.obolibrary.org/obo/HP_0003715	Myofibrillar myopathy	Myopathy, myofibrillar, 1	Case 6b: Found Exact With HP Annotator
601457	http://purl.obolibrary.org/obo/DOID_627	severe combined immunodeficiency	Severe combined immunodeficiency, B cell-negative	
601492	http://purl.obolibrary.org/obo/DOID_12798	mucopolysaccharidosis	Mucopolysaccharidosis type IX	
601518	http://purl.obolibrary.org/obo/DOID_10283	prostate cancer	Prostate cancer 1	
601547	http://purl.obolibrary.org/obo/DOID_83	cataract	Cataract 3, multiple types	Case 4b: Found Exact With Disease Annotator
601547	http://purl.obolibrary.org/obo/DOID_83	cataract	Cataract, cerulean, type 2	
601553	http://purl.obolibrary.org/obo/DOID_4535	hypotrichosis	Hypotrichosis, congenital, with juvenile macular dystrophy	
601583	http://purl.obolibrary.org/obo/HP_0002667	Nephroblastoma (Wilms tumor)	{Wilms tumor susceptibility-5}	
601634	http://purl.obolibrary.org/obo/DOID_0080016	spina bifida	{Spina bifida, folate-sensitive, susceptibility to}	
601705	http://purl.obolibrary.org/obo/HP_0002721	Immunodeficiency	T-cell immunodeficiency, congenital alopecia, and nail dystrophy	
601744	http://purl.obolibrary.org/obo/DOID_9074	systemic lupus erythematosus	{Systemic lupus erythematosus, resistance to}	Case 4b: Found Exact With Disease Annotator
601744	http://purl.obolibrary.org/obo/DOID_9074	systemic lupus erythematosus	{Systemic lupus erythematosus, susceptibility to, 1}	Case 4b: Found Exact With Disease Annotator
601776	http://purl.obolibrary.org/obo/DOID_13359	Ehlers-Danlos syndrome	Ehlers-Danlos syndrome, musculocontractural type 	
601847	http://purl.obolibrary.org/obo/DOID_13580	cholestasis	Cholestasis, progressive familial intrahepatic 2	
601869	http://purl.obolibrary.org/obo/DOID_0050565	autosomal recessive nonsyndromic deafness	Deafness, autosomal recessive 15	
601885	http://purl.obolibrary.org/obo/DOID_83	cataract	Cataract, zonular pulverulent-3	
601894	http://purl.obolibrary.org/obo/HP_0100820	Glomerulopathy	Glomerulopathy with fibronectin deposits 2	
601942	http://purl.obolibrary.org/obo/DOID_9744	type 1 diabetes mellitus	{Diabetes, mellitus, insulin-dependent, susceptibility to, 10}	
601977	http://purl.obolibrary.org/obo/DOID_2228	thrombocytosis	Thrombocythemia 2	
602014	http://purl.obolibrary.org/obo/HP_0002917	Hypomagnesemia	Hypomagnesemia 1, intestinal	
602025	http://purl.obolibrary.org/obo/DOID_9970	obesity	{Obesity, severe, susceptibility to, BMIQ9}	
602032	http://purl.obolibrary.org/obo/HP_0000968	Ectodermal dysplasia	Ectodermal dysplasia 4, hair/nail type	Case 8: Found Mappings, No Match Detected
602079	http://purl.obolibrary.org/obo/HP_0003614	Trimethylaminuria	Trimethylaminuria	
602082	http://purl.obolibrary.org/obo/DOID_2566	corneal dystrophy	Corneal dystrophy, Thiel-Behnke type	
602089	http://purl.obolibrary.org/obo/DOID_2725	capillary hemangioma	{Hemangioma, capillary infantile, susceptibility to}	Case 8: Found Mappings, No Match Detected
602089	http://purl.obolibrary.org/obo/DOID_2725	capillary hemangioma	Hemangioma, capillary infantile, somatic	Case 8: Found Mappings, No Match Detected
602347	http://purl.obolibrary.org/obo/DOID_13580	cholestasis	Cholestasis, progressive familial intrahepatic 3	
602450	http://purl.obolibrary.org/obo/DOID_627	severe combined immunodeficiency	Severe combined immunodeficiency with sensitivity to ionizing radiation	
602473	http://purl.obolibrary.org/obo/HP_0004319	Hypoaldosteronism	Hypoaldosteronism, congenital, due to CMO II deficiency	Case 8: Found Mappings, No Match Detected
602481	http://purl.obolibrary.org/obo/DOID_0060178	familial hemiplegic migraine	Migraine, familial hemiplegic, 2	Case 8: Found Mappings, No Match Detected
602481	http://purl.obolibrary.org/obo/DOID_6364	migraine	Migraine, familial basilar	Case 8: Found Mappings, No Match Detected
602491	http://purl.obolibrary.org/obo/HP_0008356	Combined hyperlipidemia	{Hyperlipidemia, familial combined, susceptibility to}	
602541	http://purl.obolibrary.org/obo/DOID_9884	muscular dystrophy	Muscular dystrophy, congenital, megaconial type	
602629	http://purl.obolibrary.org/obo/DOID_543	dystonia	Dystonia 6, torsion	
602629	http://purl.obolibrary.org/obo/HP_0001304	Torsion dystonia	Dystonia 6, torsion	
602722	http://purl.obolibrary.org/obo/DOID_14219	renal tubular acidosis	Renal tubular acidosis, distal, autosomal recessive	
602723	http://purl.obolibrary.org/obo/DOID_8893	psoriasis	{Psoriasis susceptibility 2}	
603013	http://purl.obolibrary.org/obo/DOID_5419	schizophrenia	{?Schizophrenia, susceptibility to}	
603194	http://purl.obolibrary.org/obo/DOID_0050778	Meckel syndrome	Meckel syndrome 2	Case 4b: Found Exact With Disease Annotator
603373	http://purl.obolibrary.org/obo/DOID_7998	hyperthyroidism	Hyperthyroidism, familial gestational	
603467	http://purl.obolibrary.org/obo/DOID_13636	Fanconi's anemia	Fanconi anemia, complementation group F	
603471	http://purl.obolibrary.org/obo/DOID_9273	citrullinemia	Citrullinemia, adult-onset type II	
603511	http://purl.obolibrary.org/obo/DOID_11724	limb-girdle muscular dystrophy	Muscular dystrophy, limb-girdle, type 1E	
603513	http://purl.obolibrary.org/obo/DOID_10970	spastic quadriplegia	Cerebral palsy, spastic quadriplegic, 1	
603546	http://purl.obolibrary.org/obo/DOID_0080027	spondyloepimetaphyseal dysplasia	Spondyloepimetaphyseal dysplasia with joint laxity, type 2	
603554	http://purl.obolibrary.org/obo/DOID_0060010	Omenn syndrome	Omenn syndrome	
603688	http://purl.obolibrary.org/obo/DOID_10283	prostate cancer	Prostate cancer, progression and metastasis of	
603689	http://purl.obolibrary.org/obo/DOID_423	myopathy	Myopathy, proximal, with early respiratory muscle involvement	
603776	http://purl.obolibrary.org/obo/DOID_13810	familial hypercholesterolemia	Hypercholesterolemia, familial, 3	Case 8: Found Mappings, No Match Detected
603813	http://purl.obolibrary.org/obo/DOID_13810	familial hypercholesterolemia	Hypercholesterolemia, familial, autosomal recessive	
603829	http://purl.obolibrary.org/obo/HP_0001663	Ventricular fibrillation	Ventricular fibrillation, familial, 1	
603855	http://purl.obolibrary.org/obo/DOID_1485	cystic fibrosis	CYSTIC FIBROSIS MODIFIER 1	
603860	http://purl.obolibrary.org/obo/DOID_12712	nephronophthisis	Medullary cystic kidney disease 2	
604091	http://purl.obolibrary.org/obo/HP_0003233	Hypoalphalipoproteinemia	Hypoalphalipoproteinemia	Case 6a: Found Exact With HP Annotator
604129	http://purl.obolibrary.org/obo/DOID_2730	epidermolysis bullosa	Epidermolysis bullosa pruriginosa	
604173	http://purl.obolibrary.org/obo/HP_0001029	Poikiloderma	Poikiloderma with neutropenia	
604218	http://purl.obolibrary.org/obo/HP_0001298	Encephalopathy	Encephalopathy, familial, with neuroserpin inclusion bodies	
604219	http://purl.obolibrary.org/obo/DOID_83	cataract	Cataract 9, multiple types	Case 4b: Found Exact With Disease Annotator
604229	http://purl.obolibrary.org/obo/HP_0000659	Peters anomaly	Peters anomaly	
604271	http://purl.obolibrary.org/obo/HP_0004322	Short stature	Short stature	
604278	http://purl.obolibrary.org/obo/DOID_14219	renal tubular acidosis	Renal tubular acidosis, proximal, with ocular abnormalities	
604302	http://purl.obolibrary.org/obo/DOID_7148	rheumatoid arthritis	{Rheumatoid arthritis, systemic juvenile}	
604307	http://purl.obolibrary.org/obo/DOID_83	cataract	Cataract 2, multiple types	Case 4b: Found Exact With Disease Annotator
604307	http://purl.obolibrary.org/obo/DOID_83	cataract	Cataract, Coppock-like	
604317	http://purl.obolibrary.org/obo/DOID_10907	microcephaly	Microcephaly 2, primary, autosomal recessive, with or without cortical malformations	
604352	http://purl.obolibrary.org/obo/HP_0002373	Febrile seizures	Febrile seizures, familial, 4	
604364	http://purl.obolibrary.org/obo/DOID_2234	focal epilepsy	Epilepsy, familial focal, with variable foci	Case 9: No Mapping Found
604379	http://purl.obolibrary.org/obo/DOID_4535	hypotrichosis	Hypotrichosis, localized, autosomal recessive 2	Case 8: Found Mappings, No Match Detected
604403	http://purl.obolibrary.org/obo/DOID_0060170	generalized epilepsy with febrile seizures plus	Epilepsy, generalized, with febrile seizures plus, type 2	Case 9: No Mapping Found
604403	http://purl.obolibrary.org/obo/HP_0002373	Febrile seizures	Febrile seizures, familial, 3A	Case 6b: Found Exact With HP Annotator
604484	http://purl.obolibrary.org/obo/DOID_2477	motor peripheral neuropathy	Hereditary motor and sensory neuropathy, proximal type	
604498	http://purl.obolibrary.org/obo/DOID_1588	thrombocytopenia	Thrombocytopenia, congenital amegakaryocytic	
604498	http://purl.obolibrary.org/obo/HP_0004859	Amegakaryocytic thrombocytopenia	Thrombocytopenia, congenital amegakaryocytic	Case 6b: Found Exact With HP Annotator (keywords taken out)
604536	http://purl.obolibrary.org/obo/HP_0000968	Ectodermal dysplasia	Ectodermal dysplasia/skin fragility syndrome	Case 8: Found Mappings, No Match Detected
604772	http://purl.obolibrary.org/obo/HP_0004756	Ventricular tachycardia	Ventricular tachycardia, catecholaminergic polymorphic, 1	
604777	http://purl.obolibrary.org/obo/DOID_1699	Congenital ichthyosiform erythroderma	Ichthyosis, congenital, autosomal recessive 5	
604805	http://purl.obolibrary.org/obo/DOID_2476	hereditary spastic paraplegia	Spastic paraplegia 12, autosomal dominant	
604864	http://purl.obolibrary.org/obo/DOID_8398	Osteoarthritis	Osteoarthritis with mild chondrodysplasia	
604901	http://purl.obolibrary.org/obo/DOID_5082	liver cirrhosis	Cirrhosis, North American Indian childhood type	
604906	http://purl.obolibrary.org/obo/DOID_5419	schizophrenia	{Schizophrenia, susceptibility to}	
605019	http://purl.obolibrary.org/obo/DOID_1390	hypobetalipoproteinemia	Hypobetalipoproteinemia, familial, 2	
605021	http://purl.obolibrary.org/obo/DOID_308	early myoclonic encephalopathy	Myoclonic epilepsy, infantile, familial	
605115	http://purl.obolibrary.org/obo/DOID_10763	hypertension	Hypertension, early-onset, autosomal dominant, with exacerbation in pregnancy	
605218	http://purl.obolibrary.org/obo/DOID_9074	systemic lupus erythematosus	{Systemic lupus erythematosus, susceptibility to, 2}	
605258	http://purl.obolibrary.org/obo/HP_0002721	Immunodeficiency	Immunodeficiency with hyper-IgM, type 2	
605309	http://purl.obolibrary.org/obo/DOID_12849	autistic disorder	MACROCEPHALY/AUTISM SYNDROME	
605355	http://purl.obolibrary.org/obo/DOID_3191	nemaline myopathy	Nemaline myopathy, Amish type	
605389	http://purl.obolibrary.org/obo/DOID_4535	hypotrichosis	Hypotrichosis simplex	
605462	http://purl.obolibrary.org/obo/DOID_2513	basal cell carcinoma	Basal cell carcinoma, somatic	
605479	http://purl.obolibrary.org/obo/DOID_13580	cholestasis	Cholestasis, benign recurrent intrahepatic, 2	
605606	http://purl.obolibrary.org/obo/DOID_8893	psoriasis	{Psoriasis, protection against}	
605670	http://purl.obolibrary.org/obo/DOID_8466	retinal degeneration	Retinal degeneration, late-onset, autosomal dominant	
605676	http://purl.obolibrary.org/obo/DOID_12930	Dilated cardiomyopathy	Dilated cardiomyopathy with woolly hair and keratoderma	
605724	http://purl.obolibrary.org/obo/DOID_13636	Fanconi's anemia	Fanconi anemia, complementation group D1	
605751	http://purl.obolibrary.org/obo/HP_0001250	Seizures	Seizures, benign familial infantile, 2	
605803	http://purl.obolibrary.org/obo/DOID_3310	atopic dermatitis	{Dermatitis, atopic, susceptibility to, 2}	
605814	http://purl.obolibrary.org/obo/DOID_9273	citrullinemia	Citrullinemia, type II, neonatal-onset	
605820	http://purl.obolibrary.org/obo/DOID_423	myopathy	Nonaka myopathy	
605990	http://purl.obolibrary.org/obo/DOID_580	acute urate nephropathy	{Nephrolithiasis, uric acid, susceptibility to}	
605990	http://purl.obolibrary.org/obo/HP_0000791	Uric acid nephrolithiasis	{Nephrolithiasis, uric acid, susceptibility to}	Case 6b: Found Exact With HP Annotator (keywords taken out)
606070	http://purl.obolibrary.org/obo/DOID_423	myopathy	Myopathy, distal 2	
606159	http://purl.obolibrary.org/obo/HP_0002180	Neurodegeneration	Neurodegeneration with brain iron accumulation 3	
606176	http://purl.obolibrary.org/obo/DOID_11717	neonatal diabetes mellitus	Diabetes mellitus, permanent neonatal	
606176	http://purl.obolibrary.org/obo/DOID_11717	neonatal diabetes mellitus	Diabetes, permanent neonatal	Case 8: Found Mappings, No Match Detected
606217	http://purl.obolibrary.org/obo/DOID_0050651	atrioventricular septal defect	{Atrioventricular septal defect, susceptibility to, 2}	Case 4b: Found Exact With Disease Annotator
606353	http://purl.obolibrary.org/obo/DOID_230	lateral sclerosis	Primary lateral sclerosis, juvenile	
606391	http://purl.obolibrary.org/obo/DOID_0050524	maturity-onset diabetes of the young	MATURITY-ONSET DIABETES OF THE YOUNG	
606408	http://purl.obolibrary.org/obo/DOID_13359	Ehlers-Danlos syndrome	Ehlers-Danlos syndrome, autosomal recessive, due to tenascin X deficiency	
606545	http://purl.obolibrary.org/obo/DOID_1699	Congenital ichthyosiform erythroderma	Ichthyosis, congenital, autosomal recessive 3	
606579	http://purl.obolibrary.org/obo/DOID_417	hypersensitivity reaction type II disease	{Vitiligo-associated multiple autoimmune disease susceptibility 1}	
606657	http://purl.obolibrary.org/obo/DOID_13544	low tension glaucoma	{Glaucoma, normal tension, susceptibility to}	
606688	http://purl.obolibrary.org/obo/DOID_649	prion disease	Prion disease with protracted course	
606690	http://purl.obolibrary.org/obo/DOID_3319	lymphangioleiomyomatosis	Lymphangioleiomyomatosis	
606690	http://purl.obolibrary.org/obo/DOID_3319	lymphangioleiomyomatosis	Lymphangioleiomyomatosis, somatic	
606693	http://purl.obolibrary.org/obo/DOID_14330	Parkinson's disease	Parkinson disease 9	
606744	http://purl.obolibrary.org/obo/DOID_0050569	Seckel syndrome	Seckel syndrome 2	
606763	http://purl.obolibrary.org/obo/DOID_9562	primary ciliary dyskinesia	Ciliary dyskinesia, primary, 2	Case 4b: Found Exact With Disease Annotator
606785	http://purl.obolibrary.org/obo/DOID_3803	Crigler-Najjar syndrome	Crigler-Najjar syndrome, type II	
606788	http://purl.obolibrary.org/obo/DOID_8689	anorexia nervosa	{Anorexia nervosa, susceptibility to}	Case 4b: Found Exact With Disease Annotator (keywords taken out)
606799	http://purl.obolibrary.org/obo/DOID_3455	cerebrovascular accident	{Stroke, susceptibility to, 1}	
606843	http://purl.obolibrary.org/obo/HP_0002721	Immunodeficiency	Immunodeficiency with hyper-IgM, type 3	
606854	http://purl.obolibrary.org/obo/HP_0002126	Polymicrogyria	Polymicrogyria, bilateral frontoparietal	
606856	http://purl.obolibrary.org/obo/DOID_1793	pancreatic cancer	{Pancreatic cancer, susceptibility to, 1}	
606963	http://purl.obolibrary.org/obo/DOID_3083	chronic obstructive pulmonary disease	{Pulmonary disease, chronic obstructive, susceptibility to}	Case 4b: Found Exact With Disease Annotator
606963	http://purl.obolibrary.org/obo/DOID_3083	chronic obstructive pulmonary disease	COPD, rate of decline of lung function in	
607015	http://purl.obolibrary.org/obo/DOID_12798	mucopolysaccharidosis	Mucopolysaccharidosis Ih/s	
607016	http://purl.obolibrary.org/obo/DOID_12798	mucopolysaccharidosis	Mucopolysaccharidosis Is	
607078	http://purl.obolibrary.org/obo/DOID_12721	multiple epiphyseal dysplasia	Epiphyseal dysplasia, multiple, 5	
607107	http://purl.obolibrary.org/obo/DOID_9261	nasopharynx carcinoma	Nasopharyngeal carcinoma	
607133	http://purl.obolibrary.org/obo/DOID_83	Cataract	Cataract, sutural, with punctate and cerulean opacities	
607151	http://purl.obolibrary.org/obo/DOID_13099	Moyamoya disease	{Moyamoya disease 2, susceptibility to}	
607154	http://purl.obolibrary.org/obo/DOID_4481	allergic rhinitis	{Allergic rhinitis, susceptibility to}	
607154	http://purl.obolibrary.org/obo/DOID_4481	allergic rhinitis	ALLERGIC RHINITIS	
607196	http://purl.obolibrary.org/obo/DOID_10907	microcephaly	Microcephaly, Amish type	
607277	http://purl.obolibrary.org/obo/DOID_2841	asthma	{Asthma, susceptibility to, 1}	
607304	http://purl.obolibrary.org/obo/DOID_13963	nuclear senile cataract	CATARACT, NUCLEAR PROGRESSIVE	
607339	http://purl.obolibrary.org/obo/HP_0001677	Coronary artery disease	{Coronary artery disease, resistance to}	
607341	http://purl.obolibrary.org/obo/HP_0002539	Cortical dysplasia	Focal cortical dysplasia, Taylor balloon cell type	
607361	http://purl.obolibrary.org/obo/DOID_0050778	Meckel syndrome	Meckel syndrome 3	Case 4b: Found Exact With Disease Annotator
607371	http://purl.obolibrary.org/obo/DOID_543	dystonia	Dystonia, juvenile-onset	
607417	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability	Mental retardation, autosomal recessive 2	
607426	http://purl.obolibrary.org/obo/DOID_0050730	coenzyme Q10 deficiency disease	Coenzyme Q10 deficiency, primary, 1	
607447	http://purl.obolibrary.org/obo/DOID_9970	obesity	{Obesity, susceptibility to, BMIQ4}	
607485	http://purl.obolibrary.org/obo/DOID_0060046	aphasia	Aphasia, primary progressive	
607499	http://purl.obolibrary.org/obo/DOID_12129	bulimia nervosa	{Bulimia nervosa, age of onset of weight loss in}	
607507	http://purl.obolibrary.org/obo/DOID_9008	psoriatic arthritis	{Psoriatic arthritis, susceptibility to}	
607514	http://purl.obolibrary.org/obo/DOID_9970	obesity	{Obesity, susceptibility to}	
607541	http://purl.obolibrary.org/obo/DOID_2566	corneal dystrophy	Corneal dystrophy, Avellino type	
607572	http://purl.obolibrary.org/obo/DOID_1024	leprosy	{Leprosy, susceptibility to}	
607596	http://purl.obolibrary.org/obo/HP_0007053	Pontocerebellar hypoplasia	Pontocerebellar hypoplasia type 1A	
607628	http://purl.obolibrary.org/obo/DOID_0060172	juvenile absence epilepsy	{Epilepsy, juvenile absence, susceptibility to, 2}	
607628	http://purl.obolibrary.org/obo/DOID_1827	idiopathic generalized epilepsy	{Epilepsy, idiopathic generalized, susceptibility to, 11}	
607628	http://purl.obolibrary.org/obo/DOID_4890	juvenile myoclonic epilepsy	{Epilepsy, juvenile myoclonic, susceptibility to, 8}	
607636	http://purl.obolibrary.org/obo/DOID_0080036	SOST-related sclerosing bone dysplasia	van Buchem disease, type 2	
607681	http://purl.obolibrary.org/obo/DOID_1825	childhood absence epilepsy	{Epilepsy, childhood absence, susceptibility to, 2}	Case 4b: Found Exact With Disease Annotator
607682	http://purl.obolibrary.org/obo/DOID_1827	idiopathic generalized epilepsy	{Epilepsy, idiopathic generalized, susceptibility to, 9}	
607682	http://purl.obolibrary.org/obo/DOID_4890	juvenile myoclonic epilepsy	{Epilepsy, juvenile myoclonic, susceptibility to, 6}	
607694	http://purl.obolibrary.org/obo/DOID_10579	Leukodystrophy	Leukodystrophy, hypomyelinating, 7, with or without oligodontia and/or hypogonadotropic hypogonadism	
607706	http://purl.obolibrary.org/obo/DOID_10595	Charcot-Marie-Tooth disease	Charcot-Marie-Tooth disease, axonal, with vocal cord paresis	
607836	http://purl.obolibrary.org/obo/DOID_417	hypersensitivity reaction type II disease	{Autoimmune disease, susceptibility to, 1}	
607847	http://purl.obolibrary.org/obo/DOID_1227	neutropenia	Neutropenia, nonimmune chronic idiopathic, of adults	
607850	http://purl.obolibrary.org/obo/DOID_8398	osteoarthritis	{Osteoarthritis susceptibility 3}	
607903	http://purl.obolibrary.org/obo/DOID_4535	hypotrichosis	Hypotrichosis, localized, autosomal recessive	
607936	http://purl.obolibrary.org/obo/DOID_12678	hypercalcemia	Hypocalciuric hypercalcemia, familial, type III	Case 8: Found Mappings, No Match Detected
607948	http://purl.obolibrary.org/obo/DOID_399	tuberculosis	{Tuberculosis, protection against}	Case 4b: Found Exact With Disease Annotator
607948	http://purl.obolibrary.org/obo/DOID_399	tuberculosis	{Tuberculosis, susceptibility to}	
608013	http://purl.obolibrary.org/obo/DOID_1926	Gaucher's disease	Gaucher's disease, perinatal lethal	
608033	http://purl.obolibrary.org/obo/HP_0001298	Encephalopathy	{Encephalopathy, acute, infection-induced, 3, susceptibility to}	
608051	http://purl.obolibrary.org/obo/HP_0007754	Macular dystrophy	Macular dystrophy, retinal, 2	
608091	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Joubert syndrome 2	Case 4b: Found Exact With Disease Annotator
608106	http://purl.obolibrary.org/obo/HP_0002721	Immunodeficiency	Immunodeficiency with hyper IgM, type 5	
608161	http://purl.obolibrary.org/obo/DOID_0050661	vitelliform macular dystrophy	Macular dystrophy, vitelliform	Case 4b: Found Exact With Disease Annotator
608161	http://purl.obolibrary.org/obo/DOID_0050661	vitelliform macular dystrophy	Vitelliform macular dystrophy, adult-onset	
608320	http://purl.obolibrary.org/obo/HP_0001677	Coronary artery disease	{Coronary artery disease, autosomal dominant, 1}	
608358	http://purl.obolibrary.org/obo/DOID_423	myopathy	Myopathy, myosin storage	
608361	http://purl.obolibrary.org/obo/HP_0002655	Spondyloepiphyseal dysplasia	Spondyloepiphyseal dysplasia, Kimberley type	
608443	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability	Mental retardation, autosomal recessive 3	
608446	http://purl.obolibrary.org/obo/DOID_5844	myocardial infarction	{Myocardial infarction, protection against}	Case 4b: Found Exact With Disease Annotator
608446	http://purl.obolibrary.org/obo/DOID_5844	myocardial infarction	{Myocardial infarction, susceptibility to}	
608470	http://purl.obolibrary.org/obo/DOID_2566	corneal dystrophy	Corneal dystrophy, Reis-Bucklers type	
608471	http://purl.obolibrary.org/obo/DOID_2566	corneal dystrophy	Corneal dystrophy, lattice type IIIA	
608516	http://purl.obolibrary.org/obo/DOID_1470	major depressive disorder	Major depressive disorder 1	
608553	http://purl.obolibrary.org/obo/DOID_14791	Leber congenital amaurosis	Leber congenital amaurosis 9	
608567	http://purl.obolibrary.org/obo/DOID_13884	sick sinus syndrome	Sick sinus syndrome 1	
608579	http://purl.obolibrary.org/obo/DOID_0050426	Stevens-Johnson syndrome	{Stevens-Johnson syndrome, susceptibility to}	Case 4b: Found Exact With Disease Annotator
608584	http://purl.obolibrary.org/obo/DOID_2841	asthma	{Asthma, susceptibility to, 2}	
608622	http://purl.obolibrary.org/obo/DOID_10763	hypertension	{Hypertension, diastolic, resistance to}	
608647	http://purl.obolibrary.org/obo/DOID_9562	primary ciliary dyskinesia	Ciliary dyskinesia, primary, 5	Case 4b: Found Exact With Disease Annotator
608709	http://purl.obolibrary.org/obo/DOID_811	lipodystrophy	{Lipodystrophy, partial, acquired, susceptibility to}	
608728	http://purl.obolibrary.org/obo/DOID_0080027	spondyloepimetaphyseal dysplasia	Spondyloepimetaphyseal dysplasia	
608765	http://purl.obolibrary.org/obo/HP_0002650	Scoliosis	{Scoliosis, idiopathic 3}	
608804	http://purl.obolibrary.org/obo/DOID_10579	leukodystrophy	Leukodystrophy, hypomyelinating, 2	
608808	http://purl.obolibrary.org/obo/HP_0001669	Transposition of the great arteries	Transposition of the great arteries, dextro-looped 1	
608810	http://purl.obolibrary.org/obo/DOID_423	myopathy	Myopathy, myofibrillar, alpha-B crystallin-related	
608812	http://purl.obolibrary.org/obo/DOID_9256	colorectal cancer	{Colorectal cancer, susceptibility to, 1}	
608837	http://purl.obolibrary.org/obo/DOID_0050471	Carney complex	Carney complex variant	
608901	http://purl.obolibrary.org/obo/DOID_3393	coronary heart disease	{Coronary heart disease, susceptibility to, 5}	
608971	http://purl.obolibrary.org/obo/DOID_627	severe combined immunodeficiency	Severe combined immunodeficiency, T-cell negative, B-cell/natural killer cell-positive type	
608980	http://purl.obolibrary.org/obo/HP_0011803	Bifid nose	Bifid nose with or without anorectal and renal anomalies	
608983	http://purl.obolibrary.org/obo/DOID_83	cataract	Cataract, congenital, cerulean type, 3	
608984	http://purl.obolibrary.org/obo/HP_0010871	Sensory ataxia	Ataxia, sensory, 1, autosomal dominant	
609016	http://purl.obolibrary.org/obo/DOID_13133	HELLP syndrome	HELLP syndrome, maternal, of pregnancy	
