Dyskeratosis congenita, autosomal dominant 1	http://purl.obolibrary.org/obo/DOID_2729	dyskeratosis congenita		127550
Dyskeratosis congenita, autosomal dominant 2	http://purl.obolibrary.org/obo/DOID_2729	dyskeratosis congenita		
Dyskeratosis congenita, autosomal dominant 3	http://purl.obolibrary.org/obo/DOID_2729	dyskeratosis congenita		613990
Dyskeratosis congenita, autosomal recessive 1	http://purl.obolibrary.org/obo/DOID_2729	dyskeratosis congenita		224230
Dyskeratosis congenita, autosomal recessive 2	http://purl.obolibrary.org/obo/DOID_2729	dyskeratosis congenita		613987
Dyskeratosis congenita, autosomal recessive 3	http://purl.obolibrary.org/obo/DOID_2729	dyskeratosis congenita		613988
Dyskeratosis congenita, autosomal recessive 4	http://purl.obolibrary.org/obo/DOID_2729	dyskeratosis congenita		
Dyskeratosis congenita, autosomal recessive, 5	http://purl.obolibrary.org/obo/DOID_2729	dyskeratosis congenita	Case 4b: Found Exact With Disease Annotator	
Dystonia 16	http://purl.obolibrary.org/obo/DOID_543	dystonia		612067
Dystonia 24	http://purl.obolibrary.org/obo/DOID_543	dystonia		615034
Dystonia 25	http://purl.obolibrary.org/obo/DOID_543	dystonia	Case 4b: Found Exact With Disease Annotator	
Dystonia 6, torsion	http://purl.obolibrary.org/obo/DOID_543	dystonia		602629
Dystonia 9	http://purl.obolibrary.org/obo/DOID_543	dystonia		601042
Dystonia, dopa-responsive, due to sepiapterin reductase deficiency	http://purl.obolibrary.org/obo/DOID_543	dystonia		612716
Dystonia, DOPA-responsive, with or without hyperphenylalainemia	http://purl.obolibrary.org/obo/DOID_543	dystonia		128230
Dystonia, juvenile-onset	http://purl.obolibrary.org/obo/DOID_543	dystonia		607371
Dystonia, myoclonic	http://purl.obolibrary.org/obo/DOID_543	dystonia		159900
Ectodermal dysplasia 11A, hypohidrotic/hair/tooth type	http://purl.obolibrary.org/obo/DOID_2121	Ectodermal dysplasia		614940
Ectodermal dysplasia 11B, hypohidrotic/hair/tooth type, autosomal recessive	http://purl.obolibrary.org/obo/DOID_2121	Ectodermal dysplasia		614941
Ectodermal dysplasia 9, hair/nail type	http://purl.obolibrary.org/obo/DOID_2121	Ectodermal dysplasia		614931
Ectodermal dysplasia, 'pure' hair-nail type	http://purl.obolibrary.org/obo/DOID_2121	ectodermal dysplasia		602032
Ectodermal dysplasia, anhidrotic, with T-cell immunodeficiency	http://purl.obolibrary.org/obo/DOID_14793	hypohidrotic ectodermal dysplasia		612132
Ectodermal dysplasia, anhidrotic, with T-cell immunodeficiency	http://purl.obolibrary.org/obo/DOID_613	T lymphocyte deficiency		612132
Ectodermal dysplasia, ectrodactyly, and macular dystrophy	http://purl.obolibrary.org/obo/DOID_2121	ectodermal dysplasia		225280
Ectodermal dysplasia/skin fragility syndrome	http://purl.obolibrary.org/obo/DOID_2121	ectodermal dysplasia		604536
Ectopia lentis, familial	http://purl.obolibrary.org/obo/HP_0001083	Ectopia lentis		129600
Ectopia lentis, isolated, autosomal recessive	http://purl.obolibrary.org/obo/HP_0001083	Ectopia lentis		225100
Ectrodactyly, ectodermal dysplasia, and cleft lip/palate syndrome 3	http://purl.obolibrary.org/obo/DOID_2121	Ectodermal dysplasia		604292
Ehlers-Danlos syndrome, autosomal recessive, due to tenascin X deficiency	http://purl.obolibrary.org/obo/DOID_13359	Ehlers-Danlos syndrome		606408
Ehlers-Danlos syndrome, cardiac valvular form	http://purl.obolibrary.org/obo/DOID_13359	Ehlers-Danlos syndrome		225320
Ehlers-Danlos syndrome, musculocontractural type 	http://purl.obolibrary.org/obo/DOID_13359	Ehlers-Danlos syndrome		601776
Ehlers-Danlos syndrome, type II	http://purl.obolibrary.org/obo/DOID_13359	Ehlers-Danlos syndrome		130010
Ehlers-Danlos syndrome, type VIIA	http://purl.obolibrary.org/obo/DOID_13359	Ehlers-Danlos syndrome		130060
Ehlers-Danlos syndrome, type VIIC	http://purl.obolibrary.org/obo/DOID_13359	Ehlers-Danlos syndrome		225410
Encephalopathy, familial, with neuroserpin inclusion bodies	http://purl.obolibrary.org/obo/HP_0001298	Encephalopathy		604218
Encephalopathy, neonatal severe	http://purl.obolibrary.org/obo/HP_0001298	Encephalopathy		300673
Epidermolysis bullosa dystrophica, AD	http://purl.obolibrary.org/obo/DOID_4959	epidermolysis bullosa dystrophica		131750
Epidermolysis bullosa pruriginosa	http://purl.obolibrary.org/obo/DOID_2730	epidermolysis bullosa		604129
Epidermolysis bullosa simplex with mottled pigmentation	http://purl.obolibrary.org/obo/DOID_4644	epidermolysis bullosa simplex		131960
Epidermolysis bullosa simplex, Dowling-Meara type	http://purl.obolibrary.org/obo/DOID_4644	epidermolysis bullosa simplex		131760
Epidermolysis bullosa simplex, Koebner type	http://purl.obolibrary.org/obo/DOID_4644	epidermolysis bullosa simplex		131900
Epidermolysis bullosa simplex, Ogna type	http://purl.obolibrary.org/obo/DOID_4644	epidermolysis bullosa simplex		131950
Epidermolysis bullosa simplex, recessive	http://purl.obolibrary.org/obo/DOID_4644	epidermolysis bullosa simplex		601001
Epidermolysis bullosa simplex, Weber-Cockayne type	http://purl.obolibrary.org/obo/DOID_4644	epidermolysis bullosa simplex		131800
Epidermolysis bullosa, generalized atrophic benign	http://purl.obolibrary.org/obo/DOID_2730	epidermolysis bullosa		226650
Epidermolysis bullosa, junctional, Herlitz type	http://purl.obolibrary.org/obo/DOID_2730	epidermolysis bullosa		226700
Epidermolysis bullosa, junctional, with pyloric atresia	http://purl.obolibrary.org/obo/DOID_2730	epidermolysis bullosa		226730
Epidermolysis bullosa, lethal acantholytic	http://purl.obolibrary.org/obo/DOID_2730	epidermolysis bullosa		609638
Epidermolysis bullosa, pretibial	http://purl.obolibrary.org/obo/DOID_2730	epidermolysis bullosa		131850
Epilepsy, familial focal, with variable foci	http://purl.obolibrary.org/obo/DOID_2234	focal epilepsy	Case 9: No Mapping Found	
Epilepsy, familial temporal lobe, 1	http://purl.obolibrary.org/obo/DOID_3328	temporal lobe epilepsy		600512
Epilepsy, familial temporal lobe, 5	http://purl.obolibrary.org/obo/DOID_3328	temporal lobe epilepsy		614417
Epilepsy, generalized, with febrile seizures plus, type 2	http://purl.obolibrary.org/obo/DOID_0060170	generalized epilepsy with febrile seizures plus	Case 9: No Mapping Found	
Epilepsy, generalized, with febrile seizures plus, type 3	http://purl.obolibrary.org/obo/DOID_0060170	generalized epilepsy with febrile seizures plus	Case 9: No Mapping Found	
Epilepsy, generalized, with febrile seizures plus, type 7	http://purl.obolibrary.org/obo/DOID_0060170	generalized epilepsy with febrile seizures plus	Case 9: No Mapping Found	
Epileptic encephalopathy, early infantile, 13	http://purl.obolibrary.org/obo/DOID_2481	infantile epileptic encephalopathy 		614558
Epileptic encephalopathy, early infantile, 14	http://purl.obolibrary.org/obo/DOID_2481	infantile epileptic encephalopathy		614959
Epileptic encephalopathy, early infantile, 15	http://purl.obolibrary.org/obo/DOID_2481	infantile epileptic encephalopathy		615006
Epiphyseal dysplasia, multiple 1	http://purl.obolibrary.org/obo/HP_0002656	Epiphyseal dysplasia		132400
Epiphyseal dysplasia, multiple, 2	http://purl.obolibrary.org/obo/HP_0002656	Epiphyseal dysplasia		600204
Epiphyseal dysplasia, multiple, 3	http://purl.obolibrary.org/obo/HP_0002656	Epiphyseal dysplasia		600969
Epiphyseal dysplasia, multiple, 4	http://purl.obolibrary.org/obo/HP_0002656	Epiphyseal dysplasia		226900
Epiphyseal dysplasia, multiple, 5	http://purl.obolibrary.org/obo/HP_0002656	Epiphyseal dysplasia		607078
Epiphyseal dysplasia, multiple, 6	http://purl.obolibrary.org/obo/HP_0002656	Epiphyseal dysplasia		614135
Epiphyseal dysplasia, multiple, with myopia and deafness	http://purl.obolibrary.org/obo/HP_0002656	Epiphyseal dysplasia		132450
Episodic ataxia, type 5	http://purl.obolibrary.org/obo/DOID_963	episodic ataxia		613855
Erythrocytosis, familial, 2	http://purl.obolibrary.org/obo/DOID_8432	Polycythemia		263400
Erythrocytosis, familial, 3	http://purl.obolibrary.org/obo/DOID_8432	Polycythemia		609820
Erythrocytosis, familial, 4	http://purl.obolibrary.org/obo/DOID_8432	Polycythemia		611783
Erythrocytosis, somatic	http://purl.obolibrary.org/obo/DOID_8432	Polycythemia	Case 7b: Found Synonym With HP Annotator Synonym	
Exocrine pancreatic insufficiency, dyserythropoietic anemia, and calvarial hyperostosis	http://purl.obolibrary.org/obo/DOID_13316	exocrine pancreatic insufficiency		612714
Factor VII deficiency	http://purl.obolibrary.org/obo/DOID_2215	factor VII deficiency		227500
Factor X deficiency	http://purl.obolibrary.org/obo/DOID_2222	factor X deficiency		227600
Familial Mediterranean fever, AD	http://purl.obolibrary.org/obo/DOID_2987	familial Mediterranean fever		134610
Fanconi anemia, complementation group 0	http://purl.obolibrary.org/obo/DOID_13636	Fanconi's anemia		613390
Fanconi anemia, complementation group B	http://purl.obolibrary.org/obo/DOID_13636	Fanconi's anemia		300514
Fanconi anemia, complementation group D1	http://purl.obolibrary.org/obo/DOID_13636	Fanconi's anemia		605724
Fanconi anemia, complementation group D2	http://purl.obolibrary.org/obo/DOID_13636	Fanconi's anemia		227646
Fanconi anemia, complementation group E	http://purl.obolibrary.org/obo/DOID_13636	Fanconi's anemia		600901
Fanconi anemia, complementation group F	http://purl.obolibrary.org/obo/DOID_13636	Fanconi's anemia		603467
Fanconi anemia, complementation group G	http://purl.obolibrary.org/obo/DOID_13636	Fanconi's anemia		614082
Fanconi anemia, complementation group I	http://purl.obolibrary.org/obo/DOID_13636	Fanconi's anemia		609053
Fanconi anemia, complementation group J	http://purl.obolibrary.org/obo/DOID_13636	Fanconi's anemia		609054
Fanconi anemia, complementation group L	http://purl.obolibrary.org/obo/DOID_13636	Fanconi's anemia		614083
Fanconi anemia, complementation group M	http://purl.obolibrary.org/obo/DOID_13636	Fanconi's anemia		614087
Fanconi anemia, complementation group N	http://purl.obolibrary.org/obo/DOID_13636	Fanconi's anemia		610832
Fanconi anemia, complementation group P	http://purl.obolibrary.org/obo/DOID_13636	Fanconi's anemia		613951
Fascioscapulohumeral muscular dystrophy 2, digenic	http://purl.obolibrary.org/obo/DOID_9884	muscular dystrophy		158901
Favism	http://purl.obolibrary.org/obo/DOID_13628	favism		134700
Febrile seizures, familial, 11	http://purl.obolibrary.org/obo/HP_0002373	Febrile seizures		614418
Febrile seizures, familial, 3A	http://purl.obolibrary.org/obo/HP_0002373	Febrile seizures	Case 6b: Found Exact With HP Annotator	
Febrile seizures, familial, 3B	http://purl.obolibrary.org/obo/HP_0002373	Febrile seizures	Case 6b: Found Exact With HP Annotator	
Febrile seizures, familial, 4	http://purl.obolibrary.org/obo/HP_0002373	Febrile seizures		604352
Febrile seizures, familial, 8	http://purl.obolibrary.org/obo/HP_0002373	Febrile seizures	Case 6b: Found Exact With HP Annotator	
Focal cortical dysplasia, Taylor balloon cell type	http://purl.obolibrary.org/obo/HP_0002539	Cortical dysplasia		607341
Foveal hyperplasia	http://purl.obolibrary.org/obo/HP_0007923	Foveal hyperplasia		136520
Fructose intolerance	http://purl.obolibrary.org/obo/HP_0005973	Fructose intolerance		229600
FUKUYAMA CONGENITAL MUSCULAR DYSTROPHY	http://purl.obolibrary.org/obo/DOID_0050559	Fukuyama congenital muscular dystrophy		253800
Gallbladder disease 4	http://purl.obolibrary.org/obo/DOID_0000000	gallbladder disease		611465
Gaucher's disease, atypical	http://purl.obolibrary.org/obo/DOID_1926	Gaucher's disease		610539
Gaucher's disease, perinatal lethal	http://purl.obolibrary.org/obo/DOID_1926	Gaucher's disease		608013
Gaucher's disease, type IIIC	http://purl.obolibrary.org/obo/DOID_1926	Gaucher's disease		231005
Glomerulopathy with fibronectin deposits 2	http://purl.obolibrary.org/obo/HP_0100820	Glomerulopathy		601894
Glomerulosclerosis, focal segmental, 6	http://purl.obolibrary.org/obo/HP_0000096	Glomerulosclerosis		614131
Glutaric acidemia IIB	http://purl.obolibrary.org/obo/HP_0003530	Glutaric acidemia		231680
Glutaricaciduria, type I	http://purl.obolibrary.org/obo/HP_0003150	Glutaric aciduria		231670
Glutathione synthetase deficiency	http://purl.obolibrary.org/obo/HP_0003343	Glutathione synthetase deficiency		266130
Glycogen storage disease 0, muscle	http://purl.obolibrary.org/obo/DOID_2747	glycogen storage disease		611556
Glycogen storage disease of heart, lethal congenital	http://purl.obolibrary.org/obo/DOID_2747	glycogen storage disease		261740
Glycogen storage disease VI	http://purl.obolibrary.org/obo/DOID_2754	glycogen storage disease VI		232700
Glycogen storage disease X	http://purl.obolibrary.org/obo/DOID_2747	glycogen storage disease		261670
Glycogen storage disease XI	http://purl.obolibrary.org/obo/DOID_2747	glycogen storage disease		612933
Glycogen storage disease XII	http://purl.obolibrary.org/obo/DOID_2747	glycogen storage disease		611881
Glycogen storage disease XIII	http://purl.obolibrary.org/obo/DOID_2747	glycogen storage disease		612932
Glycogen storage disease XIV	http://purl.obolibrary.org/obo/DOID_2747	glycogen storage disease		612934
Glycogen storage disease, type 0	http://purl.obolibrary.org/obo/DOID_2747	glycogen storage disease		240600
Gout, PRPS-related	http://purl.obolibrary.org/obo/DOID_13189	gout		
Growth hormone deficiency, isolated, type IA	http://purl.obolibrary.org/obo/HP_0000824	Growth hormone deficiency		262400
Growth hormone deficiency, isolated, type IB	http://purl.obolibrary.org/obo/HP_0000824	Growth hormone deficiency		612781
Growth hormone deficiency, isolated, type II	http://purl.obolibrary.org/obo/HP_0000824	Growth hormone deficiency		173100
Heart block, nonprogressive	http://purl.obolibrary.org/obo/HP_0001678	Atrioventricular block		
Heart block, progressive, type IA	http://purl.obolibrary.org/obo/HP_0001678	Atrioventricular block		
Heinz body anemia	http://purl.obolibrary.org/obo/DOID_2355	anemia		140700
HELLP syndrome, maternal, of pregnancy	http://purl.obolibrary.org/obo/DOID_13133	HELLP syndrome		
HEM skeletal dysplasia	http://purl.obolibrary.org/obo/HP_0002652	Skeletal dysplasia		215140
Hemangioma, capillary infantile, somatic	http://purl.obolibrary.org/obo/DOID_2725	capillary hemangioma	Case 8: Found Mappings, No Match Detected	
Hematuria, benign familial	http://purl.obolibrary.org/obo/HP_0000790	Hematuria		141200
Hemoglobin H disease, nondeletional	http://purl.obolibrary.org/obo/DOID_1099	alpha thalassemia		613978
Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency	http://purl.obolibrary.org/obo/DOID_583	hemolytic anemia		230450
Hemolytic anemia due to glutathione peroxidase deficiency	http://purl.obolibrary.org/obo/DOID_583	hemolytic anemia		614164
Hemolytic anemia due to glutathione synthetase deficiency	http://purl.obolibrary.org/obo/DOID_583	hemolytic anemia		231900
Hemolytic anemia due to hexokinase deficiency	http://purl.obolibrary.org/obo/DOID_583	hemolytic anemia		235700
Hemophilia A	http://purl.obolibrary.org/obo/DOID_12134	factor VIII deficiency		306700
Hepatic adenoma, somatic	http://purl.obolibrary.org/obo/DOID_657	adenoma		142330
Hereditary motor and sensory neuropathy VI	http://purl.obolibrary.org/obo/DOID_2477	motor peripheral neuropathy		601152
Hereditary motor and sensory neuropathy, proximal type	http://purl.obolibrary.org/obo/DOID_2477	motor peripheral neuropathy		604484
Hermansky-Pudlak syndrome 3	http://purl.obolibrary.org/obo/DOID_3753	Hermansky-Pudlak syndrome		614072
Hermansky-Pudlak syndrome 4	http://purl.obolibrary.org/obo/DOID_3753	Hermansky-Pudlak syndrome		614073
Hermansky-Pudlak syndrome 5	http://purl.obolibrary.org/obo/DOID_3753	Hermansky-Pudlak syndrome		614074
Hermansky-Pudlak syndrome 6	http://purl.obolibrary.org/obo/DOID_3753	Hermansky-Pudlak syndrome		614075
Hermansky-Pudlak syndrome 7	http://purl.obolibrary.org/obo/DOID_3753	Hermansky-Pudlak syndrome		614076
Hermansky-Pudlak syndrome 8	http://purl.obolibrary.org/obo/DOID_3753	Hermansky-Pudlak syndrome		614077
Hermansky-pudlak syndrome 9	http://purl.obolibrary.org/obo/DOID_3753	Hermansky-Pudlak syndrome		614171
Heterotaxy, visceral, 6, autosomal recessive	http://purl.obolibrary.org/obo/DOID_0050545	visceral heterotaxy	Case 4b: Found Exact With Disease Annotator	
Histiocytoma, angiomatoid fibrous, somatic	http://purl.obolibrary.org/obo/DOID_4231	histiocytoma		612160
Holoprosencephaly 11	http://purl.obolibrary.org/obo/DOID_4621	holoprosencephaly		614226
Homocystinuria due to MTHFR deficiency	http://purl.obolibrary.org/obo/DOID_9263	homocystinuria		236250
Homocystinuria, B6-responsive and nonresponsive types	http://purl.obolibrary.org/obo/DOID_9263	homocystinuria	Case 8: Found Mappings, No Match Detected	
HPRT-related gout	http://purl.obolibrary.org/obo/DOID_13189	gout		300323
Hydatidiform mole, recurrent, 2	http://purl.obolibrary.org/obo/DOID_3590	gestational trophoblastic neoplasm		614293
Hydrocephalus due to aqueductal stenosis	http://purl.obolibrary.org/obo/DOID_10908	hydrocephalus		
Hydrocephalus, nonsyndromic, autosomal recessive 2	http://purl.obolibrary.org/obo/DOID_10908	hydrocephalus	Case 8: Found Mappings, No Match Detected	
Hyperaldosteronism, familial, type III	http://purl.obolibrary.org/obo/DOID_446	hyperaldosteronism		613677
Hyperalphalipoproteinemia	http://purl.obolibrary.org/obo/HP_0012184	Hyperalphalipoproteinemia	Case 8: Found Mappings, No Match Detected	
Hyperandrogenism, nonclassic type, due to 21-hydroxylase deficiency	http://purl.obolibrary.org/obo/DOID_11613	hyperandrogenism		
Hyperbilirubinemia, familial transcient neonatal	http://purl.obolibrary.org/obo/DOID_2741	bilirubin metabolic disorder		237900
Hyperbilirubinemia, Rotor type, digenic	http://purl.obolibrary.org/obo/DOID_2741	bilirubin metabolic disorder		237450
Hypercalcemia, infantile	http://purl.obolibrary.org/obo/DOID_12678	hypercalcemia		143880
Hypercarotenemia and vitamin A deficiency, autosomal dominant	http://purl.obolibrary.org/obo/DOID_10257	vitamin A deficiency		115300
Hypercarotenemia and vitamin A deficiency, autosomal dominant	http://purl.obolibrary.org/obo/DOID_9969	carotenemia		115300
Hypercholesterolemia, due to ligand-defective apo B	http://purl.obolibrary.org/obo/DOID_2487	hypercholesterolemia		144010
Hypercholesterolemia, familial	http://purl.obolibrary.org/obo/DOID_13810	familial hypercholesterolemia	Case 8: Found Mappings, No Match Detected	
Hypercholesterolemia, familial, 3	http://purl.obolibrary.org/obo/DOID_13810	familial hypercholesterolemia	Case 8: Found Mappings, No Match Detected	
Hypercholesterolemia, familial, autosomal recessive	http://purl.obolibrary.org/obo/DOID_2487	hypercholesterolemia		603813
Hyperglycinuria	http://purl.obolibrary.org/obo/HP_0003108	Hyperglycinuria		138500
Hyperlipoproteinemia, type Ib	http://purl.obolibrary.org/obo/HP_0010980	Hyperlipoproteinemia		207750
Hypermethioninemia due to adenosine kinase deficiency	http://purl.obolibrary.org/obo/DOID_0050544	hypermethioninemia		614300
Hypermethioninemia, persistent, autosomal dominant, due to methionine adenosyltransferase I/III deficiency	http://purl.obolibrary.org/obo/DOID_0050544	hypermethioninemia	Case 8: Found Mappings, No Match Detected	
Hyperostosis, endosteal	http://purl.obolibrary.org/obo/DOID_205	hyperostosis	Case 8: Found Mappings, No Match Detected	
Hyperparathyroidism, familial primary	http://purl.obolibrary.org/obo/DOID_13543	hyperparathyroidism		145000
Hyperparathyroidism, neonatal	http://purl.obolibrary.org/obo/DOID_13543	hyperparathyroidism		239200
Hyperphenylalaninemia, BH4-deficient, A	http://purl.obolibrary.org/obo/HP_0004923	Hyperphenylalaninemia		261640
Hyperphenylalaninemia, BH4-deficient, B	http://purl.obolibrary.org/obo/HP_0004923	Hyperphenylalaninemia		233910
Hyperphenylalaninemia, BH4-deficient, C	http://purl.obolibrary.org/obo/HP_0004923	Hyperphenylalaninemia		261630
Hyperphenylalaninemia, BH4-deficient, D	http://purl.obolibrary.org/obo/HP_0004923	Hyperphenylalaninemia		264070
Hyperprolinemia, type I	http://purl.obolibrary.org/obo/HP_0008358	Hyperprolinemia		239500
Hyperprolinemia, type II	http://purl.obolibrary.org/obo/HP_0008358	Hyperprolinemia		239510
Hypertension, early-onset, autosomal dominant, with exacerbation in pregnancy	http://purl.obolibrary.org/obo/DOID_10763	hypertension		605115
Hyperthyroidism, familial gestational	http://purl.obolibrary.org/obo/DOID_7998	hyperthyroidism		603373
Hyperthyroidism, nonautoimmune	http://purl.obolibrary.org/obo/DOID_7998	hyperthyroidism		609152
Hypertriglyceridemia, transient infantile	http://purl.obolibrary.org/obo/HP_0002155	Hypertriglyceridemia		614480
Hypertrophic osteoarthropathy, primary, autosomal recessive 2	http://purl.obolibrary.org/obo/DOID_14283	primary hypertrophic osteoarthropathy	Case 4b: Found Exact With Disease Annotator	
Hypoaldosteronism, congenital, due to CMO I deficiency	http://purl.obolibrary.org/obo/DOID_12251	hypoaldosteronism		203400
Hypoaldosteronism, congenital, due to CMO II deficiency	http://purl.obolibrary.org/obo/DOID_12251	hypoaldosteronism		610600
Hypoalphalipoproteinemia	http://purl.obolibrary.org/obo/HP_0003233	Hypoalphalipoproteinemia	Case 6a: Found Exact With HP Annotator	
Hypobetalipoproteinemia, familial, 2	http://purl.obolibrary.org/obo/DOID_1390	hypobetalipoproteinemia		605019
Hypocalcemia, autosomal dominant	http://purl.obolibrary.org/obo/HP_0002901	Hypocalcemia	Case 6b: Found Exact With HP Annotator	
Hypocalciuric hypercalcemia, type I	http://purl.obolibrary.org/obo/DOID_12678	hypercalcemia		145980
Hypochondroplasia	http://purl.obolibrary.org/obo/DOID_0080041	hypochondroplasia		146000
Hypogonadotropic hypogonadism 1 with or without anosmia (Kallmann syndrome 1)	http://purl.obolibrary.org/obo/DOID_1921	Klinefelter's syndrome		308700
Hypogonadotropic hypogonadism 10 with or without anosmia	http://purl.obolibrary.org/obo/DOID_1921	Klinefelter's syndrome		614839
Hypogonadotropic hypogonadism 11 with or without anosmia	http://purl.obolibrary.org/obo/DOID_1921	Klinefelter's syndrome		614840
Hypogonadotropic hypogonadism 12 with or without anosmia	http://purl.obolibrary.org/obo/DOID_1921	Klinefelter's syndrome		614841
Hypogonadotropic hypogonadism 13 with or without anosmia	http://purl.obolibrary.org/obo/DOID_1921	Klinefelter's syndrome		614842
Hypogonadotropic hypogonadism 7 with or without anosmia	http://purl.obolibrary.org/obo/DOID_1921	Klinefelter's syndrome		146110
Hypogonadotropic hypogonadism 8 with or without anosmia	http://purl.obolibrary.org/obo/DOID_1921	Klinefelter's syndrome		614837
Hypogonadotropic hypogonadism 9 with or without anosmia	http://purl.obolibrary.org/obo/DOID_1921	Klinefelter's syndrome		614838
Hypogonadtropic hypogonadism 14 with or without anosmia	http://purl.obolibrary.org/obo/DOID_1924	hypogonadism		614858
Hypomagnesemia 1, intestinal	http://purl.obolibrary.org/obo/HP_0002917	Hypomagnesemia		602014
Hypomagnesemia 3, renal	http://purl.obolibrary.org/obo/HP_0002917	Hypomagnesemia		248250
Hypomagnesemia 4, renal	http://purl.obolibrary.org/obo/HP_0002917	Hypomagnesemia		611718
Hypomagnesemia 5, renal, with ocular involvement	http://purl.obolibrary.org/obo/HP_0002917	Hypomagnesemia		248190
Hypomagnesemia 6, renal	http://purl.obolibrary.org/obo/HP_0002917	Hypomagnesemia		613882
Hypomyelination, global cerebral	http://purl.obolibrary.org/obo/HP_0003429	Hypomyelination		612949
Hypoparathyroidism, autosomal dominant	http://purl.obolibrary.org/obo/DOID_11199	hypoparathyroidism	Case 4b: Found Exact With Disease Annotator	
Hypoparathyroidism, autosomal recessive	http://purl.obolibrary.org/obo/DOID_11199	hypoparathyroidism	Case 4b: Found Exact With Disease Annotator	
Hypoparathyroidism, familial isolated	http://purl.obolibrary.org/obo/DOID_11199	hypoparathyroidism	Case 4b: Found Exact With Disease Annotator	
Hypoparathyroidism, sensorineural deafness, and renal dysplasia	http://purl.obolibrary.org/obo/HP_0000110	Renal dysplasia		146255
Hypoparathyroidism, sensorineural deafness, and renal dysplasia	http://purl.obolibrary.org/obo/HP_0000407	Sensorineural hearing impairment		146255
Hypoparathyroidism, sensorineural deafness, and renal dysplasia	http://purl.obolibrary.org/obo/DOID_11199	Hypoparathyroidism		146255
Hypoplastic left heart syndrome 2	http://purl.obolibrary.org/obo/DOID_9955	hypoplastic left heart syndrome		614435
Hypoproteinemia, hypercatabolic	http://purl.obolibrary.org/obo/HP_0003075	Hypoproteinemia		241600
Hypothyroidism, central, and testicular enlargement	http://purl.obolibrary.org/obo/DOID_1459	Hypothyroidism		300888
Hypothyroidism, congenital nongoitrous, 5	http://purl.obolibrary.org/obo/DOID_1459	hypothyroidism		225250
Hypothyroidism, congenital, nongoitrous, 6	http://purl.obolibrary.org/obo/DOID_1459	hypothyroidism		614450
Hypotrichosis 11	http://purl.obolibrary.org/obo/DOID_4535	hypotrichosis		615059
Hypotrichosis 8	http://purl.obolibrary.org/obo/DOID_4535	hypotrichosis	Case 4b: Found Exact With Disease Annotator	
Hypotrichosis and recurrent skin vesicles	http://purl.obolibrary.org/obo/HP_0001006	Hypotrichosis		613102
Hypotrichosis simplex	http://purl.obolibrary.org/obo/DOID_4535	hypotrichosis		605389
Hypotrichosis simplex of scalp 1	http://purl.obolibrary.org/obo/DOID_4535	hypotrichosis		146520
Hypotrichosis, congenital, with juvenile macular dystrophy	http://purl.obolibrary.org/obo/DOID_4535	hypotrichosis		601553
Hypotrichosis, hereditary, Marie Unna type, 1	http://purl.obolibrary.org/obo/DOID_4535	hypotrichosis		146550
Hypotrichosis, localized, autosomal recessive	http://purl.obolibrary.org/obo/DOID_4535	hypotrichosis		607903
Hypotrichosis, localized, autosomal recessive 2	http://purl.obolibrary.org/obo/DOID_4535	hypotrichosis	Case 8: Found Mappings, No Match Detected	
Hypouricemia, renal	http://purl.obolibrary.org/obo/HP_0003537	Hypouricemia		220150
Hypouricemia, renal, 2	http://purl.obolibrary.org/obo/HP_0003537	Hypouricemia		
Ichthyosis bullosa of Siemens	http://purl.obolibrary.org/obo/HP_0008064	Ichthyosiform abnormality of the skin		146800
Ichthyosis histrix, Curth-Macklin type	http://purl.obolibrary.org/obo/HP_0008064	Ichthyosiform abnormality of the skin		146590
Ichthyosis, autosomal recessive 4B (harlequin)	http://purl.obolibrary.org/obo/HP_0008064	Ichthyosiform abnormality of the skin	Case 8: Found Mappings, No Match Detected	
Ichthyosis, congenital, autosomal recessive 10	http://purl.obolibrary.org/obo/DOID_1699	Congenital ichthyosiform erythroderma		615024
Ichthyosis, congenital, autosomal recessive 3	http://purl.obolibrary.org/obo/DOID_1699	Congenital ichthyosiform erythroderma		606545
Ichthyosis, congenital, autosomal recessive 4A	http://purl.obolibrary.org/obo/DOID_1699	Congenital ichthyosiform erythroderma		601277
Ichthyosis, congenital, autosomal recessive 5	http://purl.obolibrary.org/obo/DOID_1699	Congenital ichthyosiform erythroderma		604777
Ichthyosis, congenital, autosomal recessive 6	http://purl.obolibrary.org/obo/DOID_1699	Congenital ichthyosiform erythroderma		612281
Ichthyosis, congenital, autosomal recessive 8	http://purl.obolibrary.org/obo/DOID_1699	Congenital ichthyosiform erythroderma		613943
Immunodeficiency due to defect in CD3-zeta	http://purl.obolibrary.org/obo/HP_0002721	Immunodeficiency		610163
Immunodeficiency due to defect in MAPBP-interacting protein	http://purl.obolibrary.org/obo/HP_0002721	Immunodeficiency		610798
Immunodeficiency due to ficolin 3 deficiency	http://purl.obolibrary.org/obo/HP_0002721	Immunodeficiency		613860
Immunodeficiency with hyper IgM, type 5	http://purl.obolibrary.org/obo/HP_0002721	Immunodeficiency		608106
Immunodeficiency with hyper-IgM, type 2	http://purl.obolibrary.org/obo/HP_0002721	Immunodeficiency		605258
Immunodeficiency with hyper-IgM, type 3	http://purl.obolibrary.org/obo/HP_0002721	Immunodeficiency		606843
