MESH:C566914	http://purl.obolibrary.org/obo/DOID_12185	otosclerosis	Otosclerosis 4	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C566916	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Joubert Syndrome 7	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C566921	http://purl.obolibrary.org/obo/DOID_5426	premature ovarian failure	Premature Ovarian Failure 5	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C566930	http://purl.obolibrary.org/obo/DOID_12712	nephronophthisis	Nephronophthisis 7	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C566932	http://purl.obolibrary.org/obo/DOID_0050650	familial atrial fibrillation	Atrial Fibrillation, Familial, 5	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C566936	http://purl.obolibrary.org/obo/DOID_0000000	gallbladder disease	Gallbladder Disease 4	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C566946	http://purl.obolibrary.org/obo/DOID_1474	aggressive periodontitis	Periodontitis, Aggressive, 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C566954	http://purl.obolibrary.org/obo/DOID_12930	dilated cardiomyopathy	Cardiomyopathy, Dilated, 1w	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C566982	http://purl.obolibrary.org/obo/DOID_0050592	asphyxiating thoracic dystrophy	Asphyxiating Thoracic Dystrophy 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567005	http://purl.obolibrary.org/obo/DOID_10584	retinitis pigmentosa	Retinitis Pigmentosa 37	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567021	http://purl.obolibrary.org/obo/DOID_0050589	inflammatory bowel disease	Inflammatory Bowel Disease 10	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567050	http://purl.obolibrary.org/obo/DOID_678	progressive supranuclear palsy	Supranuclear Palsy, Progressive, 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567057	http://purl.obolibrary.org/obo/DOID_9562	primary ciliary dyskinesia	Ciliary Dyskinesia, Primary, 6	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567087	http://purl.obolibrary.org/obo/DOID_0050451	Brugada syndrome	Brugada Syndrome 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567193	http://purl.obolibrary.org/obo/DOID_11830	myopia	Myopia 15	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567197	http://purl.obolibrary.org/obo/DOID_14791	Leber congenital amaurosis	Leber Congenital Amaurosis 13	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567206	http://purl.obolibrary.org/obo/DOID_0050572	cone-rod dystrophy	Cone-Rod Dystrophy 12	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567211	http://purl.obolibrary.org/obo/DOID_9562	primary ciliary dyskinesia	Ciliary Dyskinesia, Primary, 12	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567212	http://purl.obolibrary.org/obo/DOID_9562	primary ciliary dyskinesia	Ciliary Dyskinesia, Primary, 11	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567217	http://purl.obolibrary.org/obo/DOID_0050589	inflammatory bowel disease	Inflammatory Bowel Disease 26	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567244	http://purl.obolibrary.org/obo/DOID_332	amyotrophic lateral sclerosis	Amyotrophic Lateral Sclerosis 11	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567252	http://purl.obolibrary.org/obo/DOID_0050589	inflammatory bowel disease	Inflammatory Bowel Disease 24	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567253	http://purl.obolibrary.org/obo/DOID_1339	Diamond-Blackfan anemia	Diamond-Blackfan Anemia 8	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567254	http://purl.obolibrary.org/obo/DOID_1339	Diamond-Blackfan anemia	Diamond-Blackfan Anemia 7	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567259	http://purl.obolibrary.org/obo/DOID_11830	myopia	Myopia 16	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567280	http://purl.obolibrary.org/obo/DOID_1339	Diamond-Blackfan anemia	Diamond-Blackfan Anemia 5	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567281	http://purl.obolibrary.org/obo/DOID_1339	Diamond-Blackfan anemia	Diamond-Blackfan Anemia 4	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567287	http://purl.obolibrary.org/obo/DOID_9562	primary ciliary dyskinesia	Ciliary Dyskinesia, Primary, 10	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567310	http://purl.obolibrary.org/obo/DOID_9562	primary ciliary dyskinesia	Ciliary Dyskinesia, Primary, 9	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567326	http://purl.obolibrary.org/obo/DOID_0050589	inflammatory bowel disease	Inflammatory Bowel Disease 23	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567327	http://purl.obolibrary.org/obo/DOID_0050589	inflammatory bowel disease	Inflammatory Bowel Disease 22	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567338	http://purl.obolibrary.org/obo/DOID_0050589	inflammatory bowel disease	Inflammatory Bowel Disease 21	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567351	http://purl.obolibrary.org/obo/DOID_5426	premature ovarian failure	Premature Ovarian Failure 6	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567358	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Joubert Syndrome 8	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567361	http://purl.obolibrary.org/obo/DOID_0050589	inflammatory bowel disease	Inflammatory Bowel Disease 20	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567364	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Joubert Syndrome 9	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567372	http://purl.obolibrary.org/obo/DOID_0050589	inflammatory bowel disease	Inflammatory Bowel Disease 19	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567373	http://purl.obolibrary.org/obo/DOID_9562	primary ciliary dyskinesia	Ciliary Dyskinesia, Primary, 8	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567377	http://purl.obolibrary.org/obo/DOID_0050589	inflammatory bowel disease	Inflammatory Bowel Disease 18	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567378	http://purl.obolibrary.org/obo/DOID_0050589	inflammatory bowel disease	Inflammatory Bowel Disease 17	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567380	http://purl.obolibrary.org/obo/DOID_0050589	inflammatory bowel disease	Inflammatory Bowel Disease 16	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567381	http://purl.obolibrary.org/obo/DOID_0050589	inflammatory bowel disease	Inflammatory Bowel Disease 15	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567383	http://purl.obolibrary.org/obo/DOID_0050589	inflammatory bowel disease	Inflammatory Bowel Disease 14	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567384	http://purl.obolibrary.org/obo/DOID_0050589	inflammatory bowel disease	Inflammatory Bowel Disease 13	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567388	http://purl.obolibrary.org/obo/DOID_0050589	inflammatory bowel disease	Inflammatory Bowel Disease 12	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567389	http://purl.obolibrary.org/obo/DOID_0050650	familial atrial fibrillation	Atrial Fibrillation, Familial, 7	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567400	http://purl.obolibrary.org/obo/DOID_0050650	familial atrial fibrillation	Atrial Fibrillation, Familial, 6	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567403	http://purl.obolibrary.org/obo/DOID_10584	retinitis pigmentosa	Retinitis Pigmentosa 29	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567407	http://purl.obolibrary.org/obo/DOID_12930	dilated cardiomyopathy	Cardiomyopathy, Dilated, 1AA	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567410	http://purl.obolibrary.org/obo/DOID_0050567	orofacial cleft	Orofacial Cleft 11	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567419	http://purl.obolibrary.org/obo/DOID_11986	familial hypertrophic cardiomyopathy	Cardiomyopathy, Familial Hypertrophic, 11	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567421	http://purl.obolibrary.org/obo/DOID_12185	otosclerosis	Otosclerosis 8	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567422	http://purl.obolibrary.org/obo/DOID_10584	retinitis pigmentosa	Retinitis Pigmentosa 41	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567429	http://purl.obolibrary.org/obo/DOID_332	amyotrophic lateral sclerosis	Amyotrophic Lateral Sclerosis 10	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567499	http://purl.obolibrary.org/obo/DOID_332	amyotrophic lateral sclerosis	Amyotrophic Lateral Sclerosis 9	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567504	http://purl.obolibrary.org/obo/DOID_9562	primary ciliary dyskinesia	Ciliary Dyskinesia, Primary, 7	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567505	http://purl.obolibrary.org/obo/DOID_12930	dilated cardiomyopathy	Cardiomyopathy, Dilated, 2a	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567506	http://purl.obolibrary.org/obo/DOID_12930	dilated cardiomyopathy	Cardiomyopathy, Dilated, 1z	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567507	http://purl.obolibrary.org/obo/DOID_12930	dilated cardiomyopathy	Cardiomyopathy, Dilated, 1y	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567508	http://purl.obolibrary.org/obo/DOID_0050451	Brugada syndrome	Brugada Syndrome 4	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567509	http://purl.obolibrary.org/obo/DOID_0050451	Brugada syndrome	Brugada Syndrome 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567513	http://purl.obolibrary.org/obo/DOID_2843	long QT syndrome	Long Qt Syndrome 11	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567514	http://purl.obolibrary.org/obo/DOID_2843	long QT syndrome	Long Qt Syndrome 10	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567515	http://purl.obolibrary.org/obo/DOID_2843	long QT syndrome	Long Qt Syndrome 9	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567523	http://purl.obolibrary.org/obo/DOID_10584	retinitis pigmentosa	Retinitis Pigmentosa 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567548	http://purl.obolibrary.org/obo/DOID_0050567	orofacial cleft	Orofacial Cleft 12	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567556	http://purl.obolibrary.org/obo/DOID_0050451	Brugada syndrome	Brugada Syndrome 5	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567559	http://purl.obolibrary.org/obo/DOID_0050589	inflammatory bowel disease	Inflammatory Bowel Disease 27	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567582	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Joubert Syndrome 10	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567636	http://purl.obolibrary.org/obo/DOID_14791	Leber congenital amaurosis	Leber Congenital Amaurosis 14	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567648	http://purl.obolibrary.org/obo/DOID_0050535	exudative vitreoretinopathy	Exudative Vitreoretinopathy 5	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567649	http://purl.obolibrary.org/obo/DOID_1339	Diamond-Blackfan anemia	Diamond-Blackfan Anemia 10	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567650	http://purl.obolibrary.org/obo/DOID_1339	Diamond-Blackfan anemia	Diamond-Blackfan Anemia 9	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567654	http://purl.obolibrary.org/obo/DOID_12930	dilated cardiomyopathy	Cardiomyopathy, Dilated, 1FF	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567681	http://purl.obolibrary.org/obo/DOID_11986	familial hypertrophic cardiomyopathy	Cardiomyopathy, Familial Hypertrophic, 15	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567683	http://purl.obolibrary.org/obo/DOID_12930	dilated cardiomyopathy	Cardiomyopathy, Dilated, 1EE	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567684	http://purl.obolibrary.org/obo/DOID_11986	familial hypertrophic cardiomyopathy	Cardiomyopathy, Familial Hypertrophic, 14	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567686	http://purl.obolibrary.org/obo/DOID_11986	familial hypertrophic cardiomyopathy	Cardiomyopathy, Familial Hypertrophic, 13	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567698	http://purl.obolibrary.org/obo/DOID_0050572	cone-rod dystrophy	Cone-Rod Dystrophy 13	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567713	http://purl.obolibrary.org/obo/DOID_9562	primary ciliary dyskinesia	Ciliary Dyskinesia, Primary, 13	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567725	http://purl.obolibrary.org/obo/DOID_12930	dilated cardiomyopathy	Cardiomyopathy, Dilated, 1DD	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567732	http://purl.obolibrary.org/obo/DOID_0050451	Brugada syndrome	Brugada Syndrome 8	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567733	http://purl.obolibrary.org/obo/DOID_12930	dilated cardiomyopathy	Cardiomyopathy, Dilated, 1CC	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567734	http://purl.obolibrary.org/obo/DOID_0050451	Brugada syndrome	Brugada Syndrome 7	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567735	http://purl.obolibrary.org/obo/DOID_0050451	Brugada syndrome	Brugada Syndrome 6	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567761	http://purl.obolibrary.org/obo/DOID_0050592	asphyxiating thoracic dystrophy	Asphyxiating Thoracic Dystrophy 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567796	http://purl.obolibrary.org/obo/DOID_3310	atopic dermatitis	Dermatitis, Atopic, 7	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567802	http://purl.obolibrary.org/obo/DOID_0050650	familial atrial fibrillation	Atrial Fibrillation, Familial, 8	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567816	http://purl.obolibrary.org/obo/DOID_12236	primary biliary cirrhosis	Biliary Cirrhosis, Primary, 3	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567817	http://purl.obolibrary.org/obo/DOID_12236	primary biliary cirrhosis	Biliary Cirrhosis, Primary, 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567833	http://purl.obolibrary.org/obo/DOID_5723	optic atrophy	Optic Atrophy 7	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567838	http://purl.obolibrary.org/obo/DOID_5426	premature ovarian failure	Premature Ovarian Failure 7	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567842	http://purl.obolibrary.org/obo/DOID_2843	long QT syndrome	Long Qt Syndrome 12	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567854	http://purl.obolibrary.org/obo/DOID_10584	retinitis pigmentosa	Retinitis Pigmentosa 42	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C567877	http://purl.obolibrary.org/obo/DOID_12930	dilated cardiomyopathy	Cardiomyopathy, Dilated, 1BB	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C575214	http://purl.obolibrary.org/obo/DOID_1441	spinocerebellar ataxia	Spinocerebellar ataxia 30	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C575534	http://purl.obolibrary.org/obo/DOID_14503	neuronal ceroid lipofuscinosis	Ceroid lipofuscinosis, neuronal 5	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:D001171	http://purl.obolibrary.org/obo/DOID_676	juvenile rheumatoid arthritis	Arthritis, Juvenile Rheumatoid	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:D003865	http://purl.obolibrary.org/obo/DOID_1470	major depressive disorder	Depressive Disorder, Major	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:D006319	http://purl.obolibrary.org/obo/DOID_10003	sensorineural hearing loss	Hearing Loss, Sensorineural	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:D006519	http://purl.obolibrary.org/obo/DOID_12351	alcoholic hepatitis	Hepatitis, Alcoholic	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:D008178	http://purl.obolibrary.org/obo/DOID_0050169	cutaneous lupus erythematosus	Lupus Erythematosus, Cutaneous	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:D012127	http://purl.obolibrary.org/obo/DOID_12716	newborn respiratory distress syndrome	Respiratory Distress Syndrome, Newborn	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:D015140	http://purl.obolibrary.org/obo/DOID_8725	vascular dementia	Dementia, Vascular	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:D016115	http://purl.obolibrary.org/obo/DOID_0050632	oculocutaneous albinism	Albinism, Oculocutaneous	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:D016518	http://purl.obolibrary.org/obo/DOID_8712	neurofibromatosis	Neurofibromatosis 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:D018262	http://purl.obolibrary.org/obo/DOID_4468	clear cell adenocarcinoma	Adenocarcinoma, Clear Cell	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:D021441	http://purl.obolibrary.org/obo/DOID_3587	pancreatic ductal carcinoma	Carcinoma, Pancreatic Ductal	Case 4a: Found Exact With Disease Annotator (keywords taken out)
OMIM:143890	http://purl.obolibrary.org/obo/DOID_13810	familial hypercholesterolemia	HYPERCHOLESTEROLEMIA, FAMILIAL	Case 4a: Found Exact With Disease Annotator (keywords taken out)
OMIM:146520	http://purl.obolibrary.org/obo/DOID_4535	hypotrichosis	HYPOTRICHOSIS 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
OMIM:160150	http://purl.obolibrary.org/obo/DOID_14717	centronuclear myopathy	MYOPATHY, CENTRONUCLEAR, 1	Case 4a: Found Exact With Disease Annotator (keywords taken out)
OMIM:255200	http://purl.obolibrary.org/obo/DOID_14717	centronuclear myopathy	MYOPATHY, CENTRONUCLEAR, 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
OMIM:261100	http://purl.obolibrary.org/obo/DOID_13382	megaloblastic anemia	MEGALOBLASTIC ANEMIA 1	Case 4a: Found Exact With Disease Annotator (keywords taken out)
OMIM:311050	http://purl.obolibrary.org/obo/DOID_5723	optic atrophy	OPTIC ATROPHY 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
OMIM:602481	http://purl.obolibrary.org/obo/DOID_0060178	familial hemiplegic migraine	MIGRAINE, FAMILIAL HEMIPLEGIC, 2	Case 4a: Found Exact With Disease Annotator (keywords taken out)
OMIM:613843	http://purl.obolibrary.org/obo/DOID_14791	Leber congenital amaurosis	LEBER CONGENITAL AMAUROSIS 15	Case 4a: Found Exact With Disease Annotator (keywords taken out)
MESH:C536014	http://purl.obolibrary.org/obo/DOID_0050603	acheiropody	Acheiropodia	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C536238	http://purl.obolibrary.org/obo/DOID_0050679	blue cone monochromacy	Blue cone monochromatism	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C537361	http://purl.obolibrary.org/obo/DOID_14749	methylmalonic acidemia	Methylmalonic aciduria cblB type	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C537525	http://purl.obolibrary.org/obo/DOID_0080036	SOST-related sclerosing bone dysplasia	Sclerosteosis	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C537571	http://purl.obolibrary.org/obo/DOID_0050592	asphyxiating thoracic dystrophy	Jeune syndrome	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C537786	http://purl.obolibrary.org/obo/DOID_11367	congenital aphakia	Aphakia, congenital primary	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C538132	http://purl.obolibrary.org/obo/DOID_0050331	LADD syndrome	Lacrimoauriculodentodigital syndrome	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C538339	http://purl.obolibrary.org/obo/DOID_9261	nasopharynx carcinoma	Nasopharyngeal carcinoma	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C538380	http://purl.obolibrary.org/obo/DOID_0050720	ornithine translocase deficiency	HHH syndrome	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C562966	http://purl.obolibrary.org/obo/DOID_0050577	Sensenbrenner syndrome	Cranioectodermal Dysplasia	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C563034	http://purl.obolibrary.org/obo/DOID_2569	retinal drusen	Basal Laminar Drusen	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C563036	http://purl.obolibrary.org/obo/DOID_0050528	nonphotosensitive trichothiodystrophy	Amish Brittle Hair Brain Syndrome	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C563240	http://purl.obolibrary.org/obo/DOID_0050651	atrioventricular septal defect	Atrioventricular Canal Defect	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C564694	http://purl.obolibrary.org/obo/DOID_0060021	DNA ligase IV deficiency	LIG4 Syndrome	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C565390	http://purl.obolibrary.org/obo/DOID_14749	methylmalonic acidemia	Methylmalonic Aciduria due to Methylmalonyl-CoA Mutase Deficiency	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C565784	http://purl.obolibrary.org/obo/DOID_0050713	fatal infantile encephalocardiomyopathy	Cardioencephalomyopathy, Fatal Infantile, due to Cytochrome C Oxidase Deficiency	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C566618	http://purl.obolibrary.org/obo/DOID_0050722	PHGDH deficiency	Phosphoglycerate Dehydrogenase Deficiency	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C567032	http://purl.obolibrary.org/obo/DOID_0050723	PSAT deficiency	Phosphoserine Aminotransferase Deficiency	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C567192	http://purl.obolibrary.org/obo/DOID_0050712	AGAT deficiency	Arginine:Glycine Amidinotransferase Deficiency	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C567357	http://purl.obolibrary.org/obo/DOID_0050675	Birk-Barel syndrome	Birk-Barel Mental Retardation Dysmorphism Syndrome	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C567782	http://purl.obolibrary.org/obo/DOID_0050638	transthyretin amyloidosis	Amyloidosis, Hereditary, Transthyretin-Related	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:D000037	http://purl.obolibrary.org/obo/DOID_9667	placental abruption	Abruptio Placentae	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:D004749	http://purl.obolibrary.org/obo/DOID_9181	amebiasis	Entamoebiasis	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:D006948	http://purl.obolibrary.org/obo/DOID_1094	attention deficit hyperactivity disorder	Hyperkinesis	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:D016535	http://purl.obolibrary.org/obo/DOID_2841	asthma	Bronchial Hyperreactivity	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:D020388	http://purl.obolibrary.org/obo/DOID_11723	Duchenne muscular dystrophy	Muscular Dystrophy, Duchenne	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:D029597	http://purl.obolibrary.org/obo/DOID_2843	long QT syndrome	Romano-Ward Syndrome	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:D054537	http://purl.obolibrary.org/obo/DOID_990	congenital heart block	Atrioventricular Block	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:D055113	http://purl.obolibrary.org/obo/DOID_824	periodontitis	Chronic Periodontitis	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:D057174	http://purl.obolibrary.org/obo/DOID_9255	frontotemporal dementia	Frontotemporal Lobar Degeneration	Case 5a: Found Synonym With Disease Annotator Synonym
OMIM:190900	http://purl.obolibrary.org/obo/DOID_11661	blue color blindness	TRITANOPIA	Case 5a: Found Synonym With Disease Annotator Synonym
OMIM:300337	http://purl.obolibrary.org/obo/DOID_3156	incontinentia pigmenti achromians	HYPOMELANOSIS OF ITO	Case 5a: Found Synonym With Disease Annotator Synonym
MESH:C535380	http://purl.obolibrary.org/obo/DOID_0050646	distal arthrogryposis	Arthrogryposis multiplex congenita, distal, X-linked	Case 5a: Found Synonym With Disease Annotator Synonym (keywords taken out)
MESH:C535938	http://purl.obolibrary.org/obo/DOID_1156	pseudogout	Chondrocalcinosis 1	Case 5a: Found Synonym With Disease Annotator Synonym (keywords taken out)
MESH:C536339	http://purl.obolibrary.org/obo/DOID_3805	porokeratosis	Porokeratosis, disseminated superficial actinic 1	Case 5a: Found Synonym With Disease Annotator Synonym (keywords taken out)
MESH:C538008	http://purl.obolibrary.org/obo/DOID_11722	myotonic dystrophy	Dystrophia myotonica 1	Case 5a: Found Synonym With Disease Annotator Synonym (keywords taken out)
MESH:C538009	http://purl.obolibrary.org/obo/DOID_11722	myotonic dystrophy	Dystrophia myotonica 2	Case 5a: Found Synonym With Disease Annotator Synonym (keywords taken out)
MESH:C538014	http://purl.obolibrary.org/obo/DOID_14693	Clouston syndrome	Ectodermal dysplasia 2, hidrotic	Case 5a: Found Synonym With Disease Annotator Synonym (keywords taken out)
MESH:C538263	http://purl.obolibrary.org/obo/DOID_1882	atrial heart septal defect	Atrial septal defect 2	Case 5a: Found Synonym With Disease Annotator Synonym (keywords taken out)
MESH:C562479	http://purl.obolibrary.org/obo/DOID_10871	age related macular degeneration	Macular Degeneration, Age-Related, 2	Case 5a: Found Synonym With Disease Annotator Synonym (keywords taken out)
MESH:C563162	http://purl.obolibrary.org/obo/DOID_1156	pseudogout	Chondrocalcinosis 2	Case 5a: Found Synonym With Disease Annotator Synonym (keywords taken out)
MESH:C563295	http://purl.obolibrary.org/obo/DOID_0050564	autosomal dominant nonsyndromic deafness	Deafness, Autosomal Dominant 12	Case 5a: Found Synonym With Disease Annotator Synonym (keywords taken out)
MESH:C563321	http://purl.obolibrary.org/obo/DOID_0050564	autosomal dominant nonsyndromic deafness	Deafness, Autosomal Dominant 7	Case 5a: Found Synonym With Disease Annotator Synonym (keywords taken out)
MESH:C563326	http://purl.obolibrary.org/obo/DOID_9744	type 1 diabetes mellitus	Diabetes Mellitus, Insulin-Dependent, 12	Case 5a: Found Synonym With Disease Annotator Synonym (keywords taken out)
MESH:C563327	http://purl.obolibrary.org/obo/DOID_0050565	autosomal recessive nonsyndromic deafness	Deafness, Autosomal Recessive 12	Case 5a: Found Synonym With Disease Annotator Synonym (keywords taken out)
